series,iteration,timesteps,elapsed_s,total,success,episode_length,balance,height,large_actions,smooth_actions
go1_pretrained,2580.0,2029780992.0,13532.505,293.101,162.39,161.874,305.45,231.359,-74.902,-168.806
go1_pretrained,2590.0,2037645312.0,13569.664,290.93,161.752,161.791,304.304,230.371,-74.905,-168.839
go1_pretrained,2600.0,2045509632.0,13607.072,297.435,165.154,165.446,310.82,235.084,-76.161,-172.309
go1_pretrained,2610.0,2053373952.0,13644.489,278.633,154.988,154.806,291.6,219.905,-71.453,-161.419
go1_pretrained,2620.0,2061238272.0,13680.217,300.141,165.901,165.762,312.332,236.556,-76.239,-172.507
go1_pretrained,2630.0,2069102592.0,13716.84,314.067,173.248,173.278,326.211,247.514,-79.398,-180.26
go1_pretrained,2640.0,2076966912.0,13754.387,287.787,159.506,160.038,300.107,226.64,-73.146,-165.813
go1_pretrained,2650.0,2084831232.0,13791.702,294.912,162.961,163.511,306.657,232.271,-74.647,-169.369
go1_pretrained,2660.0,2092695552.0,13828.739,285.683,158.701,159.233,298.469,225.255,-73.058,-164.984
go1_pretrained,2670.0,2100559872.0,13864.652,296.614,164.898,164.222,310.327,234.89,-76.281,-172.322
go1_pretrained,2680.0,2108424192.0,13900.935,318.496,176.729,177.166,332.757,252.632,-81.999,-184.894
go1_pretrained,2690.0,2116288512.0,13937.913,304.679,169.971,169.573,319.893,242.164,-79.066,-178.312
go1_pretrained,2700.0,2124152832.0,13974.964,303.205,169.305,169.645,318.56,240.939,-78.571,-177.722
go1_pretrained,2710.0,2132017152.0,14011.078,294.645,165.073,163.74,310.494,234.565,-76.909,-173.505
go1_pretrained,2720.0,2139881472.0,14046.089,313.029,174.465,175.017,328.4,249.212,-81.086,-183.497
go1_pretrained,2730.0,2147745792.0,14081.218,321.735,178.342,179.089,335.926,255.456,-82.461,-187.185
go1_pretrained,2740.0,2155610112.0,14116.858,327.953,181.364,181.13,341.617,259.877,-83.453,-190.088
go1_pretrained,2750.0,2163474432.0,14152.131,364.658,200.558,201.175,377.901,288.894,-92.066,-210.071
go1_pretrained,2760.0,2171338752.0,14188.568,321.72,178.572,178.961,336.108,254.878,-82.131,-187.135
go1_pretrained,2770.0,2179203072.0,14225.638,300.409,167.695,167.341,315.427,238.167,-77.296,-175.889
go1_pretrained,2780.0,2187067392.0,14261.131,291.878,163.308,163.522,307.075,231.405,-75.163,-171.439
go1_pretrained,2790.0,2194931712.0,14296.661,301.198,167.969,167.292,315.861,238.756,-77.145,-176.273
go1_pretrained,2800.0,2202796032.0,14331.572,323.997,179.277,179.231,337.359,256.344,-81.608,-188.098
go1_pretrained,2810.0,2210660352.0,14366.944,319.152,176.701,177.072,332.474,252.354,-80.383,-185.293
go1_pretrained,2820.0,2218524672.0,14402.003,324.828,179.844,180.127,338.431,257.17,-82.018,-188.755
go1_pretrained,2830.0,2226388992.0,14436.821,351.791,194.018,193.217,365.36,279.147,-88.528,-204.188
go1_pretrained,2840.0,2234253312.0,14473.127,328.092,181.68,181.759,342.047,260.447,-82.836,-191.566
go1_pretrained,2850.0,2242117632.0,14509.205,306.273,170.632,170.29,321.149,243.612,-78.088,-180.4
go1_pretrained,2860.0,2249981952.0,14544.19,338.982,187.45,187.506,352.998,269.022,-85.503,-197.536
go1_pretrained,2870.0,2257846272.0,14579.176,339.964,188.129,189.193,354.279,270.004,-86.074,-198.247
go1_pretrained,2880.0,2265710592.0,14613.253,345.298,191.029,191.255,359.847,274.65,-87.595,-201.603
go1_pretrained,2890.0,2273574912.0,14648.109,334.375,185.419,185.001,349.2,265.908,-84.975,-195.758
go1_pretrained,2900.0,2281439232.0,14682.224,352.695,194.928,194.099,367.356,280.837,-89.208,-206.289
go1_pretrained,2910.0,2289303552.0,14716.043,351.806,194.482,193.548,366.472,280.114,-88.995,-205.786
go1_pretrained,2920.0,2297167872.0,14749.82,342.382,189.451,189.328,356.916,272.308,-86.597,-200.245
go1_pretrained,2930.0,2305032192.0,14782.927,362.258,199.92,199.946,376.781,288.045,-91.25,-211.318
go1_pretrained,2940.0,2312896512.0,14815.787,396.485,217.725,215.776,410.537,315.255,-99.232,-230.075
go1_pretrained,2950.0,2320760832.0,14848.904,400.384,219.793,219.645,414.503,318.328,-99.917,-232.53
go1_pretrained,2960.0,2328625152.0,14882.214,383.985,212.461,211.247,400.641,307.132,-97.506,-226.282
go1_pretrained,2970.0,2336489472.0,14914.95,392.408,216.58,215.483,408.465,313.252,-99.096,-230.213
go1_pretrained,2980.0,2344353792.0,14947.423,408.869,224.711,224.489,423.948,325.771,-102.492,-238.357
go1_pretrained,2990.0,2352218112.0,14980.414,397.072,218.685,217.376,412.528,316.892,-100.073,-232.276
go1_pretrained,3000.0,2360082432.0,15013.108,409.305,225.464,226.207,425.337,327.009,-103.25,-239.791
go1_pretrained,3010.0,2367946752.0,15045.692,415.03,228.381,227.965,430.792,331.319,-104.366,-242.715
go1_pretrained,3020.0,2375811072.0,15078.694,421.108,231.387,232.052,436.458,335.932,-105.565,-245.717
go1_pretrained,3030.0,2383675392.0,15112.099,408.881,225.117,224.75,424.548,326.468,-102.671,-239.463
go1_pretrained,3040.0,2391539712.0,15144.51,394.763,218.176,219.404,411.361,315.514,-99.527,-232.585
go1_pretrained,3050.0,2399404032.0,15177.154,413.788,228.222,228.87,430.373,330.979,-103.943,-243.62
go1_pretrained,3060.0,2407268352.0,15209.567,408.929,226.154,226.391,426.424,327.711,-103.264,-241.943
go1_pretrained,3070.0,2415132672.0,15242.164,422.315,233.132,233.715,439.611,338.56,-106.292,-249.564
go1_pretrained,3080.0,2422996992.0,15275.04,398.939,221.015,222.542,416.595,319.883,-100.818,-236.72
go1_pretrained,3090.0,2430861312.0,15308.185,411.312,228.228,227.557,430.225,330.521,-104.262,-245.171
go1_pretrained,3100.0,2438725632.0,15341.807,379.978,211.776,211.527,399.046,305.428,-96.787,-227.709
go1_pretrained,3110.0,2446589952.0,15375.205,378.05,211.489,212.101,398.578,305.376,-97.087,-228.817
go1_pretrained,3120.0,2454454272.0,15407.782,387.442,215.988,214.415,407.182,312.708,-98.729,-233.72
go1_pretrained,3130.0,2462318592.0,15439.985,397.137,220.772,221.299,416.3,320.063,-100.433,-238.793
go1_pretrained,3140.0,2470182912.0,15472.465,426.054,235.977,238.744,445.146,343.432,-107.093,-255.43
go1_pretrained,3150.0,2478047232.0,15505.046,425.567,235.12,233.801,443.503,342.241,-106.414,-253.764
go1_pretrained,3160.0,2485911552.0,15537.094,428.838,236.854,234.391,446.773,344.693,-107.281,-255.347
go1_pretrained,3170.0,2493775872.0,15568.737,430.282,237.555,237.476,448.101,345.647,-107.486,-255.98
go1_pretrained,3180.0,2501640192.0,15600.532,453.317,249.273,249.719,470.329,363.536,-112.499,-268.048
go1_pretrained,3190.0,2509504512.0,15632.328,456.768,250.881,254.272,473.342,365.986,-112.899,-269.66
go1_pretrained,3200.0,2517368832.0,15663.516,474.707,259.999,259.778,490.749,380.113,-116.807,-279.349
go1_pretrained,3210.0,2525233152.0,15694.656,472.805,258.911,256.732,488.702,378.364,-116.379,-277.882
go1_pretrained,3220.0,2533097472.0,15726.863,523.165,284.412,287.153,537.116,417.392,-126.89,-304.454
go1_pretrained,3230.0,2540961792.0,15760.783,444.84,244.282,244.691,461.024,355.788,-109.726,-262.246
go1_pretrained,3240.0,2548826112.0,15793.889,377.001,209.109,206.786,394.399,302.287,-94.723,-224.962
go1_pretrained,3250.0,2556690432.0,15825.607,403.177,222.313,223.742,419.522,322.425,-100.055,-238.715
go1_pretrained,3260.0,2564554752.0,15857.477,439.565,241.266,242.069,455.44,351.22,-108.434,-258.661
go1_pretrained,3270.0,2572419072.0,15889.625,452.215,247.342,244.43,466.952,360.71,-110.53,-264.917
go1_pretrained,3280.0,2580283392.0,15921.876,449.391,246.087,244.868,464.554,358.719,-109.879,-264.003
go1_pretrained,3290.0,2588147712.0,15954.014,425.898,233.553,235.286,440.724,339.764,-104.309,-250.281
go1_pretrained,3300.0,2596012032.0,15985.593,429.141,234.977,236.207,443.359,341.658,-104.759,-251.117
go1_pretrained,3310.0,2603876352.0,16017.307,474.43,258.176,253.888,487.448,377.511,-114.438,-276.092
go1_pretrained,3320.0,2611740672.0,16048.876,456.411,248.788,247.877,469.654,363.101,-110.198,-266.146
go1_pretrained,3330.0,2619604992.0,16079.801,461.088,251.188,248.468,474.193,366.463,-110.985,-268.583
go1_pretrained,3340.0,2627469312.0,16110.935,514.54,278.727,277.962,526.462,408.525,-122.802,-297.645
go1_pretrained,3350.0,2635333632.0,16142.582,488.834,265.504,263.75,501.203,387.913,-117.124,-283.158
go1_pretrained,3360.0,2643197952.0,16174.093,469.634,255.096,254.381,481.537,372.014,-112.367,-271.551
go1_pretrained,3370.0,2651062272.0,16205.745,474.804,258.184,260.642,487.503,377.229,-113.967,-275.96
go1_pretrained,3380.0,2658926592.0,16236.696,450.849,246.513,247.83,465.286,359.086,-109.427,-264.095
go1_pretrained,3390.0,2666790912.0,16269.441,498.672,270.858,272.887,511.319,395.875,-119.594,-288.928
go1_pretrained,3400.0,2674655232.0,16303.142,389.515,215.692,216.201,406.64,311.34,-96.604,-231.861
go1_pretrained,3410.0,2682519552.0,16335.761,381.921,211.892,212.733,399.487,305.756,-94.912,-228.41
go1_pretrained,3420.0,2690383872.0,16367.088,408.163,225.684,225.821,425.74,326.996,-100.811,-243.761
go1_pretrained,3430.0,2698248192.0,16397.696,442.513,242.918,242.234,458.472,353.269,-107.643,-261.586
go1_pretrained,3440.0,2706112512.0,16428.497,456.293,249.754,249.855,471.519,363.742,-110.148,-268.82
go1_pretrained,3450.0,2713976832.0,16459.363,478.146,261.456,261.038,493.797,381.85,-115.578,-281.924
go1_pretrained,3460.0,2721841152.0,16490.278,517.408,280.971,281.503,530.96,411.885,-123.237,-302.2
go1_pretrained,3470.0,2729705472.0,16521.841,537.233,290.362,289.476,548.852,426.665,-126.673,-311.612
go1_pretrained,3480.0,2737569792.0,16553.235,517.536,280.213,282.025,529.578,411.011,-122.576,-300.477
go1_pretrained,3490.0,2745434112.0,16583.752,529.835,286.03,286.419,540.607,419.768,-124.59,-305.95
go1_pretrained,3500.0,2753298432.0,16614.331,468.227,255.041,256.237,481.803,372.238,-111.846,-273.967
go1_pretrained,3510.0,2761162752.0,16644.859,509.408,275.682,274.878,521.03,403.842,-119.912,-295.551
go1_pretrained,3520.0,2769027072.0,16675.151,494.946,268.212,268.853,506.79,392.577,-116.804,-287.616
go1_pretrained,3530.0,2776891392.0,16705.491,507.511,274.415,275.343,518.551,402.005,-119.435,-293.61
go1_pretrained,3540.0,2784755712.0,16735.916,508.195,274.32,273.677,518.428,401.984,-119.246,-292.971
go1_pretrained,3550.0,2792620032.0,16766.561,549.311,293.989,296.304,555.826,432.31,-126.585,-312.24
go1_pretrained,3560.0,2800484352.0,16796.989,556.218,297.881,293.427,563.186,438.347,-128.62,-316.695
go1_pretrained,3570.0,2808348672.0,16828.349,580.656,310.939,311.345,587.919,458.005,-134.425,-330.844
go1_pretrained,3580.0,2816212992.0,16859.652,474.703,257.04,258.46,485.517,375.504,-112.365,-273.954
go1_pretrained,3590.0,2824077312.0,16890.22,466.915,253.351,255.442,478.534,369.562,-110.906,-270.275
go1_pretrained,3600.0,2831941632.0,16920.718,469.084,254.01,253.024,479.838,370.796,-110.815,-270.735
go1_pretrained,3610.0,2839805952.0,16951.031,478.654,258.676,260.019,488.715,377.854,-112.433,-275.482
go1_pretrained,3620.0,2847670272.0,16980.792,519.58,278.726,276.214,526.807,408.7,-120.159,-295.768
go1_pretrained,3630.0,2855534592.0,17010.537,559.432,298.436,299.855,564.242,439.04,-128.079,-315.771
go1_pretrained,3640.0,2863398912.0,17040.644,583.597,310.568,307.335,587.252,457.602,-132.954,-328.303
go1_pretrained,3650.0,2871263232.0,17071.153,619.981,328.667,326.039,621.484,485.401,-140.182,-346.722
go1_pretrained,3660.0,2879127552.0,17101.448,589.624,313.14,312.652,592.011,461.659,-133.692,-330.353
go1_pretrained,3670.0,2886991872.0,17132.026,539.736,288.594,290.943,545.384,423.965,-124.136,-305.477
go1_pretrained,3680.0,2894856192.0,17162.417,533.501,285.456,287.313,539.507,419.247,-122.727,-302.526
go1_pretrained,3690.0,2902720512.0,17192.388,546.629,291.837,292.315,551.66,429.288,-125.122,-309.196
go1_pretrained,3700.0,2910584832.0,17222.523,544.155,291.075,290.297,550.174,427.988,-125.116,-308.891
go1_pretrained,3710.0,2918449152.0,17252.891,542.426,289.872,285.865,547.953,426.321,-124.595,-307.252
go1_pretrained,3720.0,2926313472.0,17282.697,536.218,286.129,285.071,540.905,420.289,-122.464,-302.512
go1_pretrained,3730.0,2934177792.0,17312.12,566.277,301.607,301.753,570.413,444.02,-129.032,-319.124
go1_pretrained,3740.0,2942042112.0,17342.689,595.395,316.65,315.207,598.969,467.281,-135.418,-335.437
go1_pretrained,3750.0,2949906432.0,17372.935,556.338,297.147,299.788,561.868,437.178,-127.712,-314.996
go1_pretrained,3760.0,2957770752.0,17403.012,555.023,297.208,297.626,561.91,436.993,-128.312,-315.567
go1_pretrained,3770.0,2965635072.0,17432.806,565.452,302.003,298.123,571.12,444.748,-129.946,-320.469
go1_pretrained,3780.0,2973499392.0,17462.589,620.283,330.138,329.755,624.556,487.582,-141.934,-349.92
go1_pretrained,3790.0,2981363712.0,17493.224,622.163,331.075,334.247,626.286,488.764,-142.409,-350.478
go1_pretrained,3800.0,2989228032.0,17523.748,540.164,290.066,292.231,548.349,425.901,-125.916,-308.171
go1_pretrained,3810.0,2997092352.0,17554.117,579.155,309.801,311.218,585.764,455.748,-134.0,-328.357
go1_pretrained,3820.0,3004956672.0,17585.564,598.167,319.599,321.166,604.273,470.283,-138.049,-338.34
go1_pretrained,3830.0,3012820992.0,17618.122,482.813,261.632,263.291,494.114,381.407,-114.552,-278.156
go1_pretrained,3840.0,3020685312.0,17650.008,455.819,247.064,247.373,466.596,359.835,-107.529,-263.083
go1_pretrained,3850.0,3028549632.0,17680.417,482.791,261.291,260.683,493.621,381.453,-113.56,-278.723
go1_pretrained,3860.0,3036413952.0,17709.938,509.846,273.98,272.479,517.718,401.011,-118.078,-290.806
go1_pretrained,3870.0,3044278272.0,17739.469,535.06,287.356,289.398,543.108,421.304,-124.05,-305.301
go1_pretrained,3880.0,3052142592.0,17768.809,599.849,319.798,321.05,604.728,471.358,-137.435,-338.803
go1_pretrained,3890.0,3060006912.0,17798.373,581.905,310.815,309.733,587.709,457.327,-133.921,-329.21
go1_pretrained,3900.0,3067871232.0,17827.964,635.093,335.631,340.236,634.974,495.726,-142.544,-353.063
go1_pretrained,3910.0,3075735552.0,17857.647,766.482,400.453,396.122,758.068,595.501,-167.884,-419.204
go1_pretrained,3920.0,3083599872.0,17887.828,667.634,352.248,354.388,666.396,520.765,-149.528,-370.0
go1_pretrained,3930.0,3091464192.0,17917.882,602.427,320.75,320.412,606.595,472.405,-137.822,-338.751
go1_pretrained,3940.0,3099328512.0,17947.793,590.445,314.2,312.295,594.292,462.299,-134.882,-331.264
go1_pretrained,3950.0,3107192832.0,17977.769,635.991,337.873,339.687,639.295,498.709,-144.493,-357.521
go1_pretrained,3960.0,3115057152.0,18009.642,651.702,346.346,347.88,655.491,511.951,-148.289,-367.451
go1_pretrained,3970.0,3122921472.0,18041.542,488.553,264.551,265.195,500.181,386.83,-115.395,-283.063
go1_pretrained,3980.0,3130785792.0,18072.722,479.042,260.109,260.315,491.731,380.219,-113.941,-278.968
go1_pretrained,3990.0,3138650112.0,18102.664,527.624,283.575,281.104,536.336,416.265,-122.831,-302.146
go1_pretrained,4000.0,3146514432.0,18132.379,543.64,291.076,293.734,550.592,427.792,-125.343,-309.401
go1_pretrained,4010.0,3154378752.0,18162.167,546.828,293.103,292.709,554.357,430.564,-126.347,-311.747
go1_pretrained,4020.0,3162243072.0,18191.746,533.278,286.379,289.226,541.514,420.208,-123.678,-304.766
go1_pretrained,4030.0,3170107392.0,18221.238,586.091,312.43,310.942,591.04,460.308,-133.973,-331.284
go1_pretrained,4040.0,3177971712.0,18250.442,697.584,366.896,371.825,694.723,544.407,-154.904,-386.641
go1_pretrained,4050.0,3185836032.0,18279.977,656.221,346.169,344.48,655.334,512.678,-146.544,-365.248
go1_pretrained,4060.0,3193700352.0,18309.421,698.574,367.679,369.299,696.284,545.911,-155.49,-388.131
go1_pretrained,4070.0,3201564672.0,18338.857,667.751,352.651,353.917,667.613,522.454,-149.615,-372.702
go1_pretrained,4080.0,3209428992.0,18368.292,632.983,334.311,333.519,632.735,494.165,-141.457,-352.459
go1_pretrained,4090.0,3217293312.0,18398.551,700.93,370.656,373.236,701.803,549.874,-157.761,-392.986
go1_pretrained,4100.0,3225157632.0,18430.071,554.784,297.233,298.261,562.233,437.482,-128.425,-316.507
go1_pretrained,4110.0,3233021952.0,18461.101,527.461,283.359,284.936,535.939,416.467,-123.176,-301.77
go1_pretrained,4120.0,3240886272.0,18491.525,515.056,277.64,276.952,525.145,407.868,-121.436,-296.521
go1_pretrained,4130.0,3248750592.0,18521.783,570.577,304.256,308.431,575.753,448.517,-131.127,-322.567
go1_pretrained,4140.0,3256614912.0,18551.664,545.701,292.282,296.684,552.957,430.127,-126.825,-310.558
go1_pretrained,4150.0,3264479232.0,18581.357,562.885,301.022,301.441,569.567,443.359,-130.366,-319.675
go1_pretrained,4160.0,3272343552.0,18611.415,550.025,293.952,294.839,556.144,432.817,-127.077,-311.859
go1_pretrained,4170.0,3280207872.0,18640.845,587.732,313.235,316.151,592.841,462.59,-135.333,-332.365
go1_pretrained,4180.0,3288072192.0,18670.787,708.537,373.361,371.538,707.149,554.986,-159.474,-394.123
go1_pretrained,4190.0,3295936512.0,18700.035,691.513,365.617,368.031,692.382,542.96,-156.645,-387.184
go1_pretrained,4200.0,3303800832.0,18729.174,701.605,369.251,367.877,699.236,548.598,-156.903,-389.326
go1_pretrained,4210.0,3311665152.0,18758.662,623.278,329.816,333.631,624.242,488.09,-140.491,-348.562
go1_pretrained,4220.0,3319529472.0,18787.853,687.995,362.965,360.952,687.197,538.331,-154.232,-383.3
go1_pretrained,4230.0,3327393792.0,18816.84,651.639,343.984,347.73,651.175,509.432,-145.92,-363.048
go1_pretrained,4240.0,3335258112.0,18845.843,646.676,341.182,338.792,645.884,505.181,-144.534,-359.855
go1_pretrained,4250.0,3343122432.0,18874.627,583.085,309.873,315.426,586.356,457.14,-132.198,-328.213
go1_pretrained,4260.0,3350986752.0,18903.683,708.057,371.324,362.185,703.178,551.568,-156.231,-390.458
go1_pretrained,4270.0,3358851072.0,18932.514,677.852,355.611,354.493,673.34,527.09,-149.154,-373.423
go1_pretrained,4280.0,3366715392.0,18961.073,696.861,365.385,360.566,691.896,542.127,-153.381,-383.781
go1_pretrained,4290.0,3374579712.0,18989.719,757.156,395.516,399.991,749.168,587.996,-165.462,-414.545
go1_pretrained,4300.0,3382444032.0,19021.432,776.824,406.258,401.672,769.372,602.981,-170.628,-424.902
go1_pretrained,4310.0,3390308352.0,19055.33,473.106,255.223,258.311,482.406,371.386,-110.66,-270.026
go1_pretrained,4320.0,3398172672.0,19087.478,389.541,213.779,214.894,403.562,307.938,-94.197,-227.762
go1_pretrained,4330.0,3406036992.0,19117.896,443.946,240.902,241.203,455.114,349.387,-104.987,-255.567
go1_pretrained,4340.0,3413901312.0,19147.156,468.378,252.587,252.555,477.401,367.432,-109.069,-267.386
go1_pretrained,4350.0,3421765632.0,19175.866,563.133,300.231,304.155,568.0,440.736,-128.718,-316.886
go1_pretrained,4360.0,3429629952.0,19204.139,595.81,316.165,311.571,598.31,465.552,-134.996,-333.056
go1_pretrained,4370.0,3437494272.0,19232.825,596.724,315.747,314.351,597.488,465.07,-134.467,-331.368
go1_pretrained,4380.0,3445358592.0,19261.175,713.533,371.655,383.561,703.856,551.115,-154.912,-386.525
go1_pretrained,4390.0,3453222912.0,19289.737,973.034,497.691,496.436,943.682,745.036,-203.504,-512.181
go1_pretrained,4400.0,3461087232.0,19318.369,843.514,435.993,439.667,826.233,650.152,-180.879,-451.992
go1_pretrained,4410.0,3468951552.0,19347.356,838.558,433.113,433.189,820.664,645.855,-179.774,-448.187
go1_pretrained,4420.0,3476815872.0,19376.293,712.268,371.391,370.518,703.434,551.089,-155.401,-386.855
go1_pretrained,4430.0,3484680192.0,19404.884,721.268,377.157,376.223,714.382,559.88,-158.558,-394.436
go1_pretrained,4440.0,3492544512.0,19433.185,666.421,348.662,350.338,660.293,516.375,-146.235,-364.012
go1_pretrained,4450.0,3500408832.0,19462.104,745.515,389.45,398.447,737.657,577.773,-163.888,-406.026
go1_pretrained,4460.0,3508273152.0,19492.18,672.582,351.841,353.556,666.255,520.619,-147.979,-366.313
go1_pretrained,4470.0,3516137472.0,19520.92,767.646,397.298,393.461,752.815,590.849,-164.334,-411.683
go1_pretrained,4480.0,3524001792.0,19550.859,842.253,438.961,440.534,831.833,654.205,-184.09,-459.695
go1_pretrained,4490.0,3531866112.0,19584.248,618.35,328.184,339.997,621.092,484.584,-140.384,-346.941
go1_pretrained,4500.0,3539730432.0,19614.636,456.221,246.886,244.138,466.67,360.038,-107.542,-262.945
